City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Zhongshu,CN,2021-09-17 00:05:22,24.5167,103.7667,63.05,93,100,2.1
295,Klaksvik,FO,2021-09-17 00:05:22,62.2266,-6.589,54.52,96,100,31.32
296,Road Town,VG,2021-09-17 00:05:23,18.4167,-64.6167,82.2,78,9,14.25
297,Ballina,AU,2021-09-17 00:05:23,-28.8667,153.5667,65.79,66,7,5.68
298,Shelburne,CA,2021-09-17 00:05:24,44.0787,-80.2041,62.74,77,7,7.05
299,Logten,DK,2021-09-17 00:05:24,56.2746,10.3118,54.91,97,75,10.36
300,Kamina,CD,2021-09-17 00:05:25,-8.7386,24.9906,67.42,75,70,5.21
301,Srednekolymsk,RU,2021-09-17 00:05:25,67.45,153.6833,51.4,55,67,7.34
302,Champerico,GT,2021-09-17 00:05:26,14.3,-91.9167,82.35,78,73,4.85
303,Sinop,TR,2021-09-17 00:05:26,41.7711,34.8709,50.43,85,79,2.93
304,Moerai,PF,2021-09-17 00:05:27,-22.4333,-151.3333,72.34,69,1,17.81
305,Fort Frances,CA,2021-09-17 00:02:39,48.5999,-93.4003,61.02,69,90,3.44
306,Inirida,CO,2021-09-17 00:05:27,3.8653,-67.9239,74.89,92,62,3.13
307,Port Pirie,AU,2021-09-17 00:05:28,-33.1833,138.0167,71.69,39,98,3.4
308,Lakshettipet,IN,2021-09-17 00:05:28,18.8667,79.2167,75.63,86,100,3.38
309,Lokvine,BA,2021-09-17 00:05:29,44.2047,17.8564,63.48,70,76,4.45
310,College,US,2021-09-17 00:05:29,64.8569,-147.8028,56.86,50,75,4.61
311,Salalah,OM,2021-09-17 00:05:30,17.0151,54.0924,77.09,100,20,2.3
312,Kokemaki,FI,2021-09-17 00:05:30,61.2565,22.3564,43.84,75,100,5.17
313,Inuvik,CA,2021-09-17 00:05:31,68.3499,-133.7218,57.61,44,24,9.75
314,Tocopilla,CL,2021-09-17 00:05:31,-22.092,-70.1979,62.35,68,27,8.03
315,Boyolangu,ID,2021-09-17 00:05:31,-8.1181,111.8935,77.16,86,65,6.53
316,Tazovskiy,RU,2021-09-17 00:05:32,67.4667,78.7,39.61,90,94,13.27
317,Kabanjahe,ID,2021-09-17 00:05:32,3.1001,98.4908,61.56,95,99,2.35
318,Acari,PE,2021-09-17 00:05:33,-15.4311,-74.6158,65.5,73,44,4.59
319,Almaznyy,RU,2021-09-17 00:05:33,48.0448,40.045,48.34,53,0,3.31
320,Spearfish,US,2021-09-17 00:05:34,44.4908,-103.8594,73.69,34,75,21.85
321,Auki,SB,2021-09-17 00:05:35,-8.7676,160.7034,85.12,65,46,5.03
322,Novoagansk,RU,2021-09-17 00:05:35,61.9449,76.6625,47.7,99,100,9.19
323,Yerbogachen,RU,2021-09-17 00:05:35,61.2767,108.0108,38.19,76,50,4.47
324,Cap Malheureux,MU,2021-09-17 00:01:17,-19.9842,57.6142,69.48,89,23,3.0
325,Ambilobe,MG,2021-09-17 00:05:36,-13.2,49.05,69.35,81,78,4.41
326,Andrelandia,BR,2021-09-17 00:05:37,-21.7397,-44.3092,64.02,93,38,7.9
327,Zhireken,RU,2021-09-17 00:05:37,52.8249,117.3076,42.39,85,3,4.0
328,Abu Dhabi,AE,2021-09-17 00:02:56,24.4667,54.3667,91.42,79,0,2.3
329,Mahebourg,MU,2021-09-17 00:05:38,-20.4081,57.7,69.26,83,21,5.48
330,Zimovniki,RU,2021-09-17 00:05:38,47.1483,42.4633,54.3,44,16,7.05
331,Bandarbeyla,SO,2021-09-17 00:05:39,9.4942,50.8122,77.63,84,68,25.28
332,Randolph,US,2021-09-17 00:05:39,35.7001,-79.8164,75.92,96,1,0.0
333,Batagay,RU,2021-09-17 00:05:40,67.6333,134.6333,50.56,61,100,2.3
334,Calawag,PH,2021-09-17 00:05:40,10.6697,119.5707,75.92,91,100,2.46
335,North Vernon,US,2021-09-17 00:05:41,39.0062,-85.6236,76.39,77,80,1.21
336,San Patricio,US,2021-09-17 00:05:41,28.017,-97.5169,89.69,57,87,11.14
337,Gizo,SB,2021-09-17 00:05:41,-8.103,156.8419,82.29,76,90,11.01
338,Zhangye,CN,2021-09-17 00:05:42,38.9342,100.4517,64.92,41,78,2.26
339,Port Augusta,AU,2021-09-17 00:05:42,-32.5,137.7667,71.74,26,91,11.01
340,Teya,RU,2021-09-17 00:05:43,60.3778,92.6267,41.74,92,100,5.1
341,Antofagasta,CL,2021-09-17 00:05:43,-23.65,-70.4,56.48,82,42,7.07
342,Ribeira Grande,PT,2021-09-17 00:05:44,38.5167,-28.7,72.1,86,96,5.59
343,Narsaq,GL,2021-09-17 00:05:44,60.9167,-46.05,37.62,74,99,5.12
344,Talitsa,RU,2021-09-17 00:05:44,56.8804,60.0213,39.74,97,100,10.27
345,Vestmanna,FO,2021-09-17 00:05:45,62.1564,-7.1664,52.72,100,90,23.02
346,Basoko,CD,2021-09-17 00:05:45,1.2391,23.616,70.61,96,100,3.89
347,Torbay,CA,2021-09-17 00:05:46,47.6666,-52.7314,63.57,92,75,12.66
348,Katsuura,JP,2021-09-17 00:01:44,35.1333,140.3,71.64,73,100,8.48
349,Palmer,US,2021-09-17 00:05:46,42.1584,-72.3287,70.48,78,75,1.01
350,Weligama,LK,2021-09-17 00:05:47,5.9667,80.4167,78.31,89,100,7.9
351,Anshun,CN,2021-09-17 00:05:47,26.25,105.9333,64.71,97,100,3.87
352,Tanout,NE,2021-09-17 00:05:48,14.9709,8.8879,89.69,20,21,1.52
353,Wilmington,US,2021-09-17 00:04:29,34.2257,-77.9447,80.51,78,90,5.75
354,Camabatela,AO,2021-09-17 00:05:49,-8.1881,15.375,63.48,89,99,6.98
355,Mocuba,MZ,2021-09-17 00:05:49,-16.8392,36.9856,72.21,75,11,3.15
356,Muroto,JP,2021-09-17 00:05:49,33.2833,134.15,71.64,83,100,19.24
357,Tessalit,ML,2021-09-17 00:05:50,20.1986,1.0114,90.0,27,78,9.57
358,Hojai,IN,2021-09-17 00:05:50,26.0,92.8667,75.43,97,100,2.77
359,Qaqortoq,GL,2021-09-17 00:05:51,60.7167,-46.0333,37.9,71,100,4.23
360,Campo De Criptana,ES,2021-09-17 00:05:51,39.4046,-3.1249,66.27,61,29,3.8
361,Ambon,ID,2021-09-17 00:05:52,-3.6954,128.1814,82.54,83,40,4.61
362,Khani,GE,2021-09-17 00:05:52,41.9563,42.9566,58.57,99,96,3.29
363,Atar,MR,2021-09-17 00:05:53,20.5169,-13.0499,98.02,22,100,7.23
364,Thinadhoo,MV,2021-09-17 00:05:52,0.5333,72.9333,83.77,71,99,8.16
365,Erandique,HN,2021-09-17 00:05:53,14.2333,-88.4667,64.85,97,64,0.58
366,Lazaro Cardenas,MX,2021-09-17 00:05:54,17.9583,-102.2,81.72,82,61,3.83
367,Norman,US,2021-09-17 00:02:34,35.2226,-97.4395,88.75,51,1,10.36
368,Leh,IN,2021-09-17 00:05:54,34.1667,77.5833,52.84,33,3,5.79
369,Cayenne,GF,2021-09-17 00:05:55,4.9333,-52.3333,84.09,80,0,4.0
370,Sept-Iles,CA,2021-09-17 00:05:55,50.2001,-66.3821,56.05,86,3,5.99
371,Chengde,CN,2021-09-17 00:05:56,40.9725,117.9361,58.37,72,0,2.86
372,Isangel,VU,2021-09-17 00:05:56,-19.55,169.2667,74.41,77,100,10.96
373,Khandyga,RU,2021-09-17 00:05:56,62.6667,135.6,55.96,59,100,5.66
374,Nova Prata,BR,2021-09-17 00:05:57,-28.7839,-51.61,53.65,86,99,1.66
375,Saposoa,PE,2021-09-17 00:05:57,-6.934,-76.7716,72.21,95,53,2.1
376,Coruripe,BR,2021-09-17 00:05:58,-10.1256,-36.1756,73.78,87,20,12.17
377,Nome,US,2021-09-17 00:04:52,64.5011,-165.4064,48.16,66,90,6.91
378,Luau,AO,2021-09-17 00:05:58,-10.7073,22.2247,71.01,64,66,3.96
379,Savalou,BJ,2021-09-17 00:05:59,7.9281,1.9756,73.69,94,45,2.75
380,Guerrero Negro,MX,2021-09-17 00:05:59,27.9769,-114.0611,73.17,68,25,21.92
381,Doka,SD,2021-09-17 00:06:00,13.5167,35.7667,72.37,91,39,5.19
382,Mehran,IR,2021-09-17 00:06:01,33.1222,46.1646,83.77,18,0,13.18
383,Llanes,ES,2021-09-17 00:06:01,43.4198,-4.7549,65.3,81,36,3.15
384,Porto Santo,PT,2021-09-17 00:06:02,33.072,-16.3415,73.78,73,20,13.8
385,Coquimbo,CL,2021-09-17 00:01:42,-29.9533,-71.3436,55.09,89,15,4.54
386,Travesia,HN,2021-09-17 00:06:03,15.8667,-87.9,77.29,78,21,13.91
387,Harper,LR,2021-09-17 00:06:03,4.375,-7.7169,77.05,87,94,9.22
388,Beyneu,KZ,2021-09-17 00:06:04,45.3167,55.2,69.3,25,75,16.96
389,Karratha,AU,2021-09-17 00:06:04,-20.7377,116.8463,72.5,30,46,10.76
390,Valle Hermoso,MX,2021-09-17 00:06:05,25.6667,-97.8333,89.92,61,96,13.8
391,Nuuk,GL,2021-09-17 00:06:05,64.1835,-51.7216,36.21,75,90,4.61
392,Hatillo,PR,2021-09-17 00:06:06,18.4863,-66.8254,83.89,91,75,14.99
393,Phuket,TH,2021-09-17 00:06:06,8.0,98.25,73.62,100,20,0.0
394,Nouadhibou,MR,2021-09-17 00:06:07,20.931,-17.0347,72.75,78,1,20.2
395,Pascagoula,US,2021-09-17 00:06:07,30.3658,-88.5561,79.41,91,75,4.61
396,Erdenet,MN,2021-09-17 00:06:07,49.0333,104.0833,50.95,65,84,0.56
397,Mchinji,MW,2021-09-17 00:06:08,-13.7984,32.8802,66.76,49,14,3.33
398,Lagos,NG,2021-09-17 00:02:35,6.5833,3.75,76.3,94,60,2.46
399,Xining,CN,2021-09-17 00:05:57,36.6167,101.7667,53.96,77,98,1.3
400,Codrington,AU,2021-09-17 00:06:09,-38.2667,141.9667,62.15,61,76,24.11
401,Matamoros,MX,2021-09-17 00:06:09,25.5333,-103.25,93.31,27,75,8.05
402,Xixiang,CN,2021-09-17 00:06:10,35.1628,112.865,68.5,94,100,2.51
403,Emba,KZ,2021-09-17 00:06:10,48.8264,58.1442,52.99,51,75,9.93
404,Coihaique,CL,2021-09-17 00:06:10,-45.5752,-72.0662,42.75,93,75,5.12
405,Byron Bay,AU,2021-09-17 00:06:11,-28.65,153.6167,68.88,62,3,6.51
406,Vallenar,CL,2021-09-17 00:06:11,-28.5708,-70.7581,61.81,51,0,2.98
407,Kefamenanu,ID,2021-09-17 00:06:12,-9.4467,124.4781,79.52,56,96,5.5
408,Lisakovsk,KZ,2021-09-17 00:06:12,52.5369,62.4936,42.48,61,61,8.7
409,Evensk,RU,2021-09-17 00:06:12,61.95,159.2333,49.77,80,27,6.64
410,Harwich,GB,2021-09-17 00:06:13,51.9419,1.2844,61.61,90,91,1.99
411,Aiquile,BO,2021-09-17 00:06:13,-18.2041,-65.1807,58.69,76,81,4.38
412,Santa Isabel Do Rio Negro,BR,2021-09-17 00:06:14,-0.4139,-65.0192,75.67,82,36,3.11
413,Sur,OM,2021-09-17 00:06:14,22.5667,59.5289,85.06,56,64,9.53
414,San Carlos De Bariloche,AR,2021-09-17 00:06:15,-41.1456,-71.3082,49.75,62,75,18.41
415,Komsomolskiy,UZ,2021-09-17 00:06:15,40.4272,71.7189,65.62,24,0,1.03
416,Jambi,ID,2021-09-17 00:06:16,-1.6,103.6167,75.09,95,47,2.39
417,Biu,NG,2021-09-17 00:06:16,10.6129,12.1946,66.79,89,100,6.42
418,Marana,US,2021-09-17 00:06:17,32.4367,-111.2254,103.77,16,1,0.0
419,Mezen,RU,2021-09-17 00:06:17,65.8522,44.24,37.78,91,100,9.28
420,Saint-Augustin,CA,2021-09-17 00:06:18,51.226,-58.6502,54.81,61,35,11.92
421,Itarema,BR,2021-09-17 00:06:18,-2.9248,-39.9167,79.09,85,0,16.24
422,Locri,IT,2021-09-17 00:06:19,38.2414,16.2623,79.25,41,52,7.29
423,La Plata,AR,2021-09-17 00:06:19,-34.9215,-57.9545,64.31,77,0,6.71
424,Jiblah,YE,2021-09-17 00:06:19,13.9216,44.1467,66.29,61,40,2.89
425,Orumiyeh,IR,2021-09-17 00:06:20,37.5527,45.0761,60.33,39,0,7.72
426,Portland,US,2021-09-17 00:05:40,45.5234,-122.6762,77.97,26,1,1.99
427,Berezovyy,RU,2021-09-17 00:06:21,51.6667,135.7,59.58,42,14,10.16
428,Ulaangom,MN,2021-09-17 00:06:21,49.9811,92.0667,54.01,38,96,4.03
429,Springfield,US,2021-09-17 00:01:53,37.2153,-93.2982,82.26,57,1,7.0
430,Arkhara,RU,2021-09-17 00:06:22,49.4212,130.0842,54.95,84,25,6.93
431,High Level,CA,2021-09-17 00:06:22,58.5169,-117.136,50.13,49,96,2.77
432,Kirakira,SB,2021-09-17 00:06:22,-10.4544,161.9205,83.19,73,25,12.1
433,Nanortalik,GL,2021-09-17 00:06:23,60.1432,-45.2371,39.43,87,100,7.27
434,Santa Fe,AR,2021-09-17 00:06:23,-31.6333,-60.7,61.75,57,1,1.01
435,Passagem Franca,BR,2021-09-17 00:06:24,-6.1797,-43.7836,81.75,33,28,3.27
436,Andenes,NO,2021-09-17 00:06:24,69.3143,16.1194,45.46,81,75,10.36
437,Asau,RO,2021-09-17 00:06:25,46.4333,26.4,66.76,84,98,4.9
438,Anloga,GH,2021-09-17 00:06:25,5.7947,0.8973,77.61,89,39,11.79
439,Nurota,UZ,2021-09-17 00:06:26,40.5614,65.6886,59.09,21,0,8.63
440,Hambantota,LK,2021-09-17 00:01:31,6.1241,81.1185,79.39,85,96,11.12
441,Kavieng,PG,2021-09-17 00:06:26,-2.5744,150.7967,82.96,70,54,8.95
442,Gamba,GA,2021-09-17 00:06:27,-2.65,10.0,75.92,90,93,5.46
443,Inongo,CD,2021-09-17 00:06:27,-1.95,18.2667,67.66,95,100,6.08
444,Karpogory,RU,2021-09-17 00:06:28,64.0019,44.4451,40.5,98,100,5.59
445,Dhidhdhoo,MV,2021-09-17 00:06:28,6.8833,73.1,81.75,79,86,13.76
446,Augustow,PL,2021-09-17 00:06:28,53.8432,22.9798,57.02,98,99,2.89
447,Monrovia,LR,2021-09-17 00:06:29,6.3005,-10.7969,77.31,83,42,5.55
448,Sulina,RO,2021-09-17 00:06:29,45.1559,29.6536,66.33,78,8,8.48
449,Samana,DO,2021-09-17 00:06:30,19.2056,-69.3369,78.66,91,100,6.69
450,Akdepe,TM,2021-09-17 00:06:30,42.0551,59.3788,73.4,19,0,8.7
451,Muzhi,RU,2021-09-17 00:06:30,65.3667,64.6667,38.16,77,89,13.98
452,Zemio,CF,2021-09-17 00:06:31,5.0314,25.1361,68.97,98,100,6.62
453,Puerto Rico,AR,2021-09-17 00:06:31,-26.796,-55.024,60.15,99,100,3.4
454,Northam,GB,2021-09-17 00:06:32,51.0333,-4.2167,60.1,93,100,8.48
455,Shakawe,BW,2021-09-17 00:06:32,-18.3667,21.85,67.39,19,66,6.11
456,Firminy,FR,2021-09-17 00:06:33,45.3873,4.2907,60.82,100,90,2.3
457,Nantucket,US,2021-09-17 00:06:33,41.2835,-70.0995,68.04,94,100,14.29
458,Lewiston,US,2021-09-17 00:06:34,44.1003,-70.2148,61.45,90,1,4.61
459,Talnakh,RU,2021-09-17 00:06:34,69.4865,88.3972,34.23,88,26,2.8
460,Abu Kamal,SY,2021-09-17 00:06:35,34.4506,40.9171,80.24,34,24,6.15
461,Cascais,PT,2021-09-17 00:06:35,38.6979,-9.4215,67.46,76,0,1.01
462,Damaturu,NG,2021-09-17 00:06:35,11.747,11.9608,77.16,70,100,13.8
463,Hofn,IS,2021-09-17 00:06:36,64.2539,-15.2082,52.29,98,100,12.75
464,Clyde River,CA,2021-09-17 00:06:36,70.4692,-68.5914,29.41,78,99,6.26
465,Jumla,NP,2021-09-17 00:06:37,29.2747,82.1838,58.77,96,100,2.89
466,Constantine,DZ,2021-09-17 00:06:37,36.365,6.6147,82.02,30,88,5.3
467,Xuddur,SO,2021-09-17 00:06:38,4.1213,43.8894,72.19,75,13,12.93
468,Dongning,CN,2021-09-17 00:06:38,44.0622,131.1207,63.09,82,100,2.26
469,Lorengau,PG,2021-09-17 00:06:39,-2.0226,147.2712,83.64,70,54,11.27
470,Abdulino,RU,2021-09-17 00:06:39,53.7,53.6667,43.5,78,100,12.48
471,Gazanjyk,TM,2021-09-17 00:06:39,39.2446,55.5154,72.55,65,0,4.03
472,Adrar,MR,2021-09-17 00:06:40,20.5022,-10.0711,96.49,18,100,7.78
473,Ozernovskiy,RU,2021-09-17 00:06:40,51.5,156.5167,53.69,71,18,7.76
474,Kyren,RU,2021-09-17 00:06:41,51.6828,102.1408,48.16,87,72,0.65
475,Geneva,US,2021-09-17 00:02:46,41.8875,-88.3054,77.23,48,1,4.61
476,Noyabrsk,RU,2021-09-17 00:06:42,63.1994,75.4507,40.33,97,100,20.02
477,Sorong,ID,2021-09-17 00:06:42,-0.8833,131.25,80.49,80,75,4.47
478,Shache,CN,2021-09-17 00:06:43,38.4167,77.2406,68.09,26,0,2.08
479,Labuhan,ID,2021-09-17 00:06:43,-6.8844,112.2051,79.57,80,74,7.54
480,Richards Bay,ZA,2021-09-17 00:06:44,-28.783,32.0377,61.12,89,100,10.76
481,Cockburn Town,TC,2021-09-17 00:06:44,21.4612,-71.1419,83.07,80,32,16.51
482,Ust-Tsilma,RU,2021-09-17 00:06:45,65.441,52.1498,37.53,80,100,8.39
483,Turbat,PK,2021-09-17 00:06:45,26.0023,63.044,85.59,47,0,0.81
484,Alice Springs,AU,2021-09-17 00:05:27,-23.7,133.8833,81.95,18,0,14.97
485,Odesskoye,RU,2021-09-17 00:06:46,54.2111,72.9651,51.35,65,98,8.86
486,Bambanglipuro,ID,2021-09-17 00:06:46,-7.95,110.2833,78.13,82,10,7.43
487,Svetlogorsk,BY,2021-09-17 00:06:47,52.6333,29.7333,49.86,75,100,9.89
488,Along,IN,2021-09-17 00:06:47,28.1667,94.7667,72.3,96,100,1.43
489,Carballo,ES,2021-09-17 00:06:48,43.213,-8.691,61.86,89,12,2.17
490,Katakwi,UG,2021-09-17 00:06:48,1.8911,33.9661,68.13,85,98,2.13
491,Akyab,MM,2021-09-17 00:03:51,20.15,92.9,79.47,90,100,13.35
492,Dakar,SN,2021-09-17 00:05:49,14.6937,-17.4441,81.48,83,100,10.27
493,Yakeshi,CN,2021-09-17 00:06:49,49.2833,120.7333,53.64,81,13,8.03
494,Kirishi,RU,2021-09-17 00:06:50,59.4471,32.0205,40.44,88,64,2.68
495,North Bend,US,2021-09-17 00:06:50,43.4065,-124.2243,74.91,51,1,19.57
496,Tokur,RU,2021-09-17 00:06:50,53.1333,132.9,40.24,78,73,7.65
497,Sergokala,RU,2021-09-17 00:06:51,42.4547,47.6612,63.7,67,67,5.03
498,Santa Luzia,BR,2021-09-17 00:06:52,-19.7697,-43.8514,73.02,61,55,7.11
499,Lumut,MY,2021-09-17 00:06:52,4.2323,100.6298,76.93,88,100,6.58
500,Bronnoysund,NO,2021-09-17 00:06:52,65.4625,12.1997,51.8,82,90,5.75
501,Singkang,MY,2021-09-17 00:06:53,2.1006,102.7994,76.03,93,22,2.17
502,Malakal,SS,2021-09-17 00:06:53,9.5334,31.6605,72.86,92,96,3.18
503,Kavaratti,IN,2021-09-17 00:06:54,10.5669,72.642,81.48,78,93,13.98
504,Talas,TR,2021-09-17 00:06:54,38.6908,35.5538,56.07,77,75,0.0
505,Half Moon Bay,US,2021-09-17 00:06:54,37.4636,-122.4286,78.93,74,75,6.91
506,Egvekinot,RU,2021-09-17 00:06:55,66.3167,-179.1667,30.94,83,98,1.99
507,Mandalgovi,MN,2021-09-17 00:06:55,45.7625,106.2708,57.61,34,10,4.65
508,Denpasar,ID,2021-09-17 00:06:56,-8.65,115.2167,80.26,89,75,11.5
509,Husavik,IS,2021-09-17 00:06:56,66.0449,-17.3389,53.44,81,100,13.4
510,Williston,US,2021-09-17 00:06:44,48.147,-103.618,62.04,30,99,4.0
511,Bull Savanna,JM,2021-09-17 00:06:57,17.8868,-77.5902,78.48,82,100,9.82
512,San Fernando,PH,2021-09-17 00:06:57,15.0286,120.6898,82.15,80,98,3.96
513,Kilindoni,TZ,2021-09-17 00:06:57,-7.9139,39.6668,75.69,74,6,10.76
514,Asenovgrad,BG,2021-09-17 00:06:58,42.0167,24.8667,67.48,56,55,8.05
515,Vesele,UA,2021-09-17 00:06:58,47.0148,34.915,54.61,43,0,5.12
516,Leninsk,RU,2021-09-17 00:06:59,48.7119,45.1994,46.26,59,1,6.53
517,Miramar,US,2021-09-17 00:06:59,25.9873,-80.2323,81.0,78,1,5.75
518,Kenai,US,2021-09-17 00:07:00,60.5544,-151.2583,52.03,79,90,20.71
519,Panaba,MX,2021-09-17 00:07:00,21.2833,-88.2667,86.65,60,96,12.62
520,Kieta,PG,2021-09-17 00:07:01,-6.2167,155.6333,84.85,64,94,5.1
521,Riviere-Au-Renard,CA,2021-09-17 00:07:01,48.9957,-64.3971,53.13,81,0,7.29
522,Mackay,AU,2021-09-17 00:07:01,-21.15,149.2,74.05,62,0,8.25
523,Long Xuyen,VN,2021-09-17 00:07:02,10.3833,105.4167,76.95,84,100,3.15
524,Goderich,CA,2021-09-17 00:05:34,43.7501,-81.7165,68.92,65,0,5.86
525,Orlik,RU,2021-09-17 00:07:02,52.5178,99.825,42.75,74,49,0.63
526,Armizonskoye,RU,2021-09-17 00:07:03,55.9461,67.6736,40.46,81,49,10.47
527,Lakes Entrance,AU,2021-09-17 00:07:04,-37.8811,147.981,64.17,53,2,7.72
528,Amapa,BR,2021-09-17 00:07:04,1.0,-52.0,71.29,97,46,2.91
529,Ketchikan,US,2021-09-17 00:07:05,55.3422,-131.6461,48.67,93,90,18.41
530,Kampot,KH,2021-09-17 00:07:06,10.6167,104.1833,77.05,84,99,2.51
531,Grindavik,IS,2021-09-17 00:07:07,63.8424,-22.4338,45.07,93,75,18.41
532,Burnie,AU,2021-09-17 00:07:07,-41.0667,145.9167,53.92,80,93,11.79
533,San Policarpo,PH,2021-09-17 00:07:08,12.1791,125.5072,81.09,82,100,2.71
534,Poltavka,RU,2021-09-17 00:07:09,54.3663,71.7632,46.98,67,58,9.55
535,Xiuyan,CN,2021-09-17 00:07:09,40.2928,123.2744,65.71,89,100,4.03
536,Costa Rica,BR,2021-09-17 00:07:10,-23.4167,-54.65,70.23,94,59,5.21
537,Naberera,TZ,2021-09-17 00:07:10,-4.2,36.9333,59.68,86,7,4.83
538,Moroni,KM,2021-09-17 00:07:11,-11.7022,43.2551,74.53,80,16,0.31
539,Havre-Saint-Pierre,CA,2021-09-17 00:07:11,50.2334,-63.5986,52.48,86,1,8.75
540,Donskoye,RU,2021-09-17 00:07:11,45.4552,41.9741,56.25,81,100,8.37
541,Kargil,IN,2021-09-17 00:07:12,34.5667,76.1,53.51,50,0,3.6
542,Rock Hill,US,2021-09-17 00:07:12,34.9249,-81.0251,75.94,80,75,0.0
543,Pala,TD,2021-09-17 00:07:13,9.3642,14.9046,71.29,97,100,7.11
544,Kijang,KR,2021-09-17 00:07:13,35.2442,129.2139,68.95,96,100,17.87
545,Takaungu,KE,2021-09-17 00:07:14,-3.6837,39.8566,75.97,75,87,13.13
546,Mansa,IN,2021-09-17 00:07:14,29.9833,75.3833,76.96,77,0,7.11
547,Victor Harbor,AU,2021-09-17 00:07:15,-35.5667,138.6167,73.47,46,27,1.01
548,Saint-Francois,FR,2021-09-17 00:07:15,46.4154,3.9054,62.04,94,75,2.3
549,Swinoujscie,PL,2021-09-17 00:07:16,53.9105,14.2471,64.49,89,100,17.09
550,Aguimes,ES,2021-09-17 00:07:16,27.9054,-15.4461,72.23,76,20,12.66
551,Hurghada,EG,2021-09-17 00:06:27,27.2574,33.8129,78.17,59,0,28.14
552,Bom Jesus,BR,2021-09-17 00:07:17,-9.0744,-44.3586,78.96,26,1,3.78
553,Siruguppa,IN,2021-09-17 00:07:17,15.6333,76.9,72.72,87,84,7.74
554,Port Hardy,CA,2021-09-17 00:07:18,50.6996,-127.4199,53.15,78,100,8.7
555,Yar-Sale,RU,2021-09-17 00:07:18,66.8333,70.8333,38.01,91,98,10.38
556,Sahuaripa,MX,2021-09-17 00:07:19,29.05,-109.2333,89.1,46,17,11.25
557,Clarence Town,AU,2021-09-17 00:07:19,-32.5833,151.7833,66.15,50,0,3.89
558,Micheweni,TZ,2021-09-17 00:07:20,-4.9667,39.8333,76.82,70,76,10.47
559,Neyshabur,IR,2021-09-17 00:07:20,36.2133,58.7958,71.4,16,0,1.77
560,Panzhihua,CN,2021-09-17 00:07:20,26.5851,101.7128,70.54,95,100,0.16
561,Quatre Cocos,MU,2021-09-17 00:07:21,-20.2078,57.7625,69.1,83,33,3.09
562,Sao Filipe,CV,2021-09-17 00:07:21,14.8961,-24.4956,79.36,81,100,8.23
563,Jalu,LY,2021-09-17 00:07:22,29.0331,21.5482,74.12,55,0,6.35
564,Glazov,RU,2021-09-17 00:07:23,58.1394,52.6584,40.57,96,100,10.78
565,Uray,RU,2021-09-17 00:07:23,60.1247,64.7758,41.04,96,100,8.43
566,Zyryanka,RU,2021-09-17 00:07:23,65.75,150.85,55.06,53,37,15.21
